,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,BBLE_x,CUR_FV_T_x,GR_SQFT_x,NEW_FV_T_x,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,BBLE_y,CUR_FV_T_y,GR_SQFT_y,NEW_FV_T_y,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Median_house_Value,Median_Rent,Housing_Units,Total_pop,Pop_Den,Median_Household_Income,Ratio_income_to_poverty_level_under_2,Gini_Index,Ave_Commute_Min,Dropout_16_19,Bachelor_up_25_64,Unemployed_rate_16,Occupied_Housing_Units_2015_,Occupied_Housing_Units_2010_2014,Occupied_Housing_Units_2010_before,Black,White,Asian
678,36047097400,12033.79141,74,161,98,,3081801821,471343.5374,1880.503401,515112.2449,266.3089504,299.6406345,3081756688,2137166.667,16187.36111,2289555.556,224.8996672,257.0388711,467700,1354,802,3142,32247.84,56992,1238,0.334,49,0.177419355,0.215068493,0.078565329,0,0.193377483,0.806622517,0.770846595,0.108847868,0.013049013
679,36047098200,16483.03577,64,137,86,,,,,,,,3081700041,11015857.14,200346.2857,11725285.71,203.4841265,228.6629091,,528,1688,4124,30901.61,19720,2961,0.4834,48,0.022727273,0.096085409,0.142947103,0,0.169267707,0.830732293,0.853297769,0.036372454,0
680,36047098400,5380.094691,24,49,29,,3082248037,389775,2220.90625,513315.625,182.6360924,241.7442531,3082139608,4242666.667,25131.5,4749500,204.2746513,208.8615274,445600,1556,706,2035,46716.71,71146,592,0.386,49,0,0.340361446,0.049659202,0,0.13509061,0.86490939,0.921375921,0.053071253,0.021130221
681,36047098600,7437.794126,17,42,30,,3082192342,373013.255,1954.017897,487337.8926,195.1078514,255.0665922,3082173361,4704666.667,31878,5271333.333,196.2242926,204.4355682,461200,1361,1090,3362,55827.94,69375,741,0.3518,58,0,0.242792109,0.085271318,0,0.165242165,0.834757835,0.915526472,0.025877454,0.01933373
682,36047098800,7722.517162,30,58,43,,3082154476,416422.3097,1682.721785,485795.2756,255.8466173,302.3679294,3082096690,5548333.333,43885.88889,5944888.889,211.7536872,216.675167,471600,1248,1063,3117,49851.45,59348,810,0.3936,42,0,0.241312741,0.09486166,0.020547945,0.338551859,0.640900196,0.858517806,0.093038178,0.009303818
683,36047099000,7807.480046,19,55,35,,3082331822,456382.5758,1643.632576,466575.7576,305.6024703,315.3432335,3082388248,2458764.706,19491.47059,2645882.353,204.2924999,236.9008857,456900,1410,536,1552,24551.9,75208,343,0.5696,41,0,0.273284314,0.105736783,0.021691974,0.264642082,0.713665944,0.842783505,0.05992268,0.025128866
684,36047099200,6418.862342,12,42,23,,3082049263,467050.5051,1864.252525,497929.2929,274.5964523,295.4015966,3082315517,362200,7460.6,390200,221.6047487,253.4304938,405300,1512,660,2103,40465.55,66964,612,0.4067,51,0.041666667,0.266666667,0.097096189,0.023148148,0.134259259,0.842592593,0.899191631,0.04469805,0.008559201
685,36047099400,8296.174559,21,41,22,,3080479448,398303.3708,2205.11236,512647.9401,191.5986827,248.1209367,3080426610,1233272.727,11980.36364,1313000,271.6230385,278.9579323,470000,1571,718,2023,30117.53,64043,471,0.3862,50,0,0.273497036,0.057142857,0.018571429,0.134285714,0.847142857,0.81413742,0.11863569,0
686,36047099600,9045.899295,28,47,25,,3080422742,417267.5606,2270.723327,511390.4955,199.655262,244.542617,3080361094,3673571.429,38504.71429,3884571.429,253.0953378,275.4476747,518100,1408,1272,3819,52143.01,64375,941,0.4389,52,0,0.254416961,0.144503546,0,0.215938303,0.784061697,0.903901545,0.052107882,0.039800995
687,36047099800,19962.5724,18,55,33,,3080540587,460480.4697,2600.420455,558425.0322,180.7917347,219.3341366,3080524581,7290800,78399.2,7673200,229.1397573,236.7127725,517500,1589,1418,3702,22843.42,72143,1241,0.3577,48,0,0.276433692,0.068433735,0.016233766,0.190746753,0.793019481,0.940572663,0.034846029,0.010264722
688,36047100400,6297.349491,9,25,19,,3080676095,428144.8676,2411.054054,559116.2162,185.5671321,243.4011355,3080607501,0,240491,0,274.5192308,272.5961538,499700,1456,1034,2831,55524.68,66105,699,0.4007,48,0.039473684,0.29689441,0.094527363,0,0.173913043,0.826086957,0.879901095,0.058283292,0.019074532
689,36047100600,7254.022683,15,34,26,,3080717443,385600.8869,1757.312639,500259.4235,229.9628847,296.2132773,3080658249,221000,6075.571429,266714.2857,308.1542232,319.8152338,462600,1542,905,2561,43604.61,65096,675,0.4068,54,0,0.343984962,0.104895105,0.02,0.228235294,0.751764706,0.871925029,0.039047247,0.016399844
690,36047100800,7100.57294,13,43,30,,3082074728,395794.5205,1846.657534,474145.2055,230.0368839,276.0670555,3082602033,3481200,22432.8,3695800,230.0336464,275.0946135,450000,1269,746,2138,37189.18,60446,766,0.4611,52,0.043243243,0.275657337,0.127304653,0,0.190817791,0.809182209,0.814780168,0.108980355,0.035079514
691,36047101000,8170.923316,23,34,19,,3082699386,433510.4712,1915.890052,480976.4398,245.8293223,280.5507865,3082621716,520958.3333,3755.458333,569916.6667,241.0869489,260.659274,519500,1516,740,2042,30866.48,59840,451,0.4156,55,0.042857143,0.393617021,0.125121242,0,0.309037901,0.690962099,0.738001959,0.081782566,0.081782566
692,36047101200,7666.212219,18,31,22,,3082528428,331093.9592,1450.410431,434752.8345,240.6548876,317.0063751,3082512021,509745,3261,560200,192.919705,239.5490327,420400,1281,792,2144,34541.55,64760,580,0.3527,47,0.073333333,0.282574568,0.10678733,0,0.232365145,0.767634855,0.803171642,0.100279851,0.04244403
693,36047101400,7389.30786,11,20,12,,3082566637,328956.5316,1495.712418,437675.3813,226.9387501,302.40451,,,,,,,433600,1281,862,2240,37440.62,60969,626,0.4122,49,0,0.342519685,0.091423948,0,0.203182375,0.796817625,0.891517857,0.039285714,0.035267857
694,36047101600,5360.908924,8,18,12,,3082593489,457971.7868,2288.305147,586963.2353,201.7073474,259.5226489,,,,,,,474000,1205,509,1594,36724.02,98208,106,0.3105,47,0,0.269892473,0.112097669,0,0.097664544,0.902335456,0.867628607,0.076537014,0.029485571
695,36047101800,11595.13616,13,27,18,,3082921072,442514.4677,2161.718631,581840.3042,208.4399316,274.3276639,3082560958,1561000,54623.66667,1727777.778,215.5743155,232.6867258,454500,1359,836,1718,15801.02,73667,173,0.3802,48,0,0.423041475,0.039232781,0,0.182957393,0.817042607,0.917345751,0.020372526,0.011641444
696,36047102000,7488.869131,12,23,18,,3082971193,380363.8407,1771.789216,494642.1569,229.0521226,300.7757151,3083050010,459000,2600,486000,228.3185841,226.5486726,464300,1666,666,2132,35161.64,84563,430,0.4016,54,0,0.326494202,0.111214087,0,0.228243021,0.771756979,0.84521576,0.115384615,0.031425891
697,36047102200,7765.798968,19,44,24,,3082924936,379952.6763,1650.689474,488536.8421,242.1538523,313.1915604,3082964135,1533500,9586.5,1727500,269.2106746,292.0112014,452300,1265,782,2205,35068.83,57143,782,0.4349,53,0,0.273752013,0.078838174,0,0.076923077,0.923076923,0.739229025,0.068480726,0.151927438
698,36047102400,6825.275403,5,23,15,,3082960792,371946.8285,1890.851744,490151.1628,211.4017384,279.7157781,3082974791,428900,5204.5,472200,234.6572084,249.3545599,444600,1364,695,2110,38182.53,74009,552,0.314,51,0,0.324430479,0.147804054,0.017054264,0.164341085,0.818604651,0.839810427,0.047867299,0.098578199
699,36047102600,6481.636311,10,30,16,,3080840263,468185.0856,2549.503667,606909.5355,187.4610518,244.2185669,3080850002,1691000,6384,1790000,265.4600302,331.0708899,501100,1400,959,2508,47790.54,67955,438,0.3814,49,0,0.357411588,0.042335766,0.0125,0.127272727,0.860227273,0.94338118,0.039473684,0
700,36047102800,40013.25722,17,82,53,,3083235616,427185.5315,2372.878378,564639.6396,193.2613203,256.0778354,3083236927,11902117.65,19947.82353,12561529.41,231.6972425,235.8039073,536400,1408,522,1529,3886.638,62216,415,0.4003,52,0,0.361556064,0.135394456,0,0.201629328,0.798370672,0.91824722,0.027468934,0.023544801
701,36047103400,27334.2991,70,237,136,,,,,,,,3083290178,18422250,427681.5,22279750,268.8282688,272.5012731,,383,1678,4029,15703.87,18158,2838,0.5027,60,0,0.176470588,0.257246377,0,0.140047676,0.859952324,0.665177463,0.110945644,0
702,36047105801,20022.05598,30,79,47,,,,,,,,3044477628,30259625,624391.25,31059125,391.7566002,524.0691023,,923,3347,6403,39857.75,25276,3399,0.4672,52,0,0.239506995,0.138349515,0,0.122732769,0.877267231,0.568483523,0.361705451,0.003123536
703,36047105804,31574.33576,41,120,78,,3082350117,498090.9091,3000,586393.9394,166.030303,195.4646465,3053363430,19596764.71,287905.5882,20980588.24,319.4549583,382.8350466,378000,585,3175,6416,21810.48,27649,3276,0.4262,51,0.14453125,0.173730298,0.152542373,0,0.162666667,0.837333333,0.533354115,0.296290524,0.055642145
704,36047107000,112063.9434,31,649,386,,3044847473,388447.2222,1999.038194,494923.6111,198.1763399,250.0594117,3044555255,15083600,83313.6,16574992.2,362.4823511,437.8995155,340000,1139,474,1141,980.5034,77768,323,0.3106,53,0.189189189,0.468907563,0.116573034,0,0.592672414,0.407327586,0.708150745,0.098159509,0.074496056
705,36047107800,17958.17304,23,68,40,,3044115254,391532.4675,1594.597403,473207.7922,253.3895087,303.7267783,3044735866,1989957.447,65999.59574,2106085.106,351.18163,452.976898,296400,1139,1942,3988,20391.47,59455,878,0.3774,55,0,0.222983871,0.122930464,0,0.204467354,0.795532646,0.887662989,0.034102307,0
706,36047109800,30390.50358,60,151,96,,3057887494,437867.4271,2106.604167,493652.3438,222.7484657,250.5785931,3056638113,1539675.862,27246.2069,1699282.759,339.1560096,398.3808522,356900,1524,681,2160,6542.745,43664,1078,0.4547,54,0.14379085,0.326086957,0.196428571,0,0.386023295,0.613976705,0.821296296,0.066203704,0.019444444
707,36047110400,26384.54566,96,355,221,,3043268534,433761.2009,2093.17321,501750.5774,226.1751232,263.8405945,3043526530,1921679.972,28799.29787,1999340.426,364.7219909,449.4467692,360700,857,1801,4948,17219.44,44063,1721,0.4535,50,0.066513761,0.138245033,0.114463177,0,0.273237679,0.726762321,0.820735651,0.041026677,0
708,36047110600,6063.31651,72,167,107,,,,,,,,3043822025,16602600,356453.8,17983400,403.0166758,522.0817271,,447,1703,4438,67197.7,24564,2853,0.5028,51,0.093670886,0.113577697,0.138731597,0,0.245679012,0.754320988,0.798557909,0.073005858,0
709,36047111000,4368.01525,47,105,62,,,,,,,,3043660001,29297000,538412.5,34042000,421.756487,515.7684631,,411,1544,3400,71461.28,16716,2503,0.6146,53,0.292929293,0.08149084,0.221760797,0.01894452,0.231393775,0.749661705,0.758529412,0.112058824,0
710,36047111600,17712.68096,43,142,76,,3044121537,435262.3377,2018.277922,465649.3506,230.1377933,247.5418837,3044540738,1287366.667,16890.88889,1357619.048,376.1041134,481.7311925,445200,1542,1200,3739,19379.83,36175,2471,0.5048,48,0.108949416,0.147792706,0.085123967,0,0.344594595,0.655405405,0.742444504,0.146563252,0
711,36047111800,5753.348949,55,111,70,,3043088760,483925.9875,2229.515625,500384.375,230.1134029,238.5991351,3043786566,430513.8889,6123.486111,474027.7778,399.7384954,444.1115213,417500,1325,1261,2986,47648.03,33160,1705,0.5288,42,0,0.131313131,0.168103448,0.02247191,0.196118488,0.781409602,0.859343603,0.133288681,0
712,36047112000,6132.724235,43,125,89,,3042353612,414970.2381,1903.89881,468741.0714,228.0284112,256.796021,3042413828,290379.7468,5591.443038,329481.0127,288.310622,315.9339582,429700,1225,1335,3221,48220.57,21507,2118,0.5421,42,0,0.101078932,0.164933135,0.009066183,0.373526745,0.617407072,0.767463521,0.144365104,0
713,36047112200,11033.87139,50,151,97,,3043075582,461917.5258,2229.38488,529679.7251,219.8077895,250.6606144,3042998637,347408.6022,5608.193548,398258.0645,387.9969083,469.3525968,435100,1181,1215,3755,59927.93,30987,2309,0.4841,58,0.184834123,0.085789474,0.065384615,0,0.369740376,0.630259624,0.735818908,0.1563249,0.020772304
714,36047112400,6304.719265,59,190,120,,3040413879,458393.617,2098.827128,508558.5106,232.6386974,255.144967,3040160076,293670.2128,6827.457447,332808.5106,331.2807796,355.9123091,569200,1189,1262,3399,49499.12,40707,1429,0.5063,54,0,0.238122827,0.064202335,0.024582968,0.388937665,0.586479368,0.914680788,0.025007355,0
715,36047112600,11456.75414,42,144,87,,3038118105,427093.4959,2189.211382,477325.2033,202.343227,227.1928515,3038193365,492604.4776,7772.529851,536238.806,605.1891875,625.3851025,392400,1140,1472,3826,58808.87,40323,1742,0.4697,45,0.148883375,0.067601402,0.178234314,0,0.36328125,0.63671875,0.720073183,0.146105593,0.011500261
716,36047112800,12523.79957,50,143,75,,3041686413,441462.3656,2138.037634,467897.8495,231.0038234,245.8679742,3041471893,371063.9535,4892.715116,408319.7674,409.4190672,487.371092,427000,1193,1588,3829,53840.61,34028,2027,0.5171,42,0,0.167502508,0.141736402,0.012195122,0.370875179,0.616929699,0.818229303,0.07678245,0.018281536
717,36047113000,13183.65765,44,107,59,,3040120035,392567.989,1625.23416,427021.157,253.6558084,276.8490997,3039359759,542127.2727,9229.181818,595245.6364,421.9676949,478.3071463,372200,1120,1475,4386,58562.94,29038,2608,0.4918,48,0,0.124521073,0.175317797,0.017216643,0.197274032,0.785509326,0.860921113,0.020063839,0
718,36047113200,13498.6929,10,74,45,,3038435737,375944.6753,1587.981818,404234.2857,246.7394873,263.6105678,3038394896,502432.4324,8334.054054,553324.3243,361.8215975,561.5224723,336800,1243,723,1917,25058.71,49250,589,0.4232,42,0.064,0.190909091,0.094480823,0,0.138461538,0.861538462,0.90818988,0.052686489,0.005216484
719,36047113400,10431.68084,64,162,111,,3037676341,404850.7463,1964.164179,374208.9552,232.6575617,210.5930423,3037642676,2438000,38317.47059,2665764.706,245.1099262,314.7109835,592600,626,925,3107,52451.39,19205,2110,0.5935,47,0,0.073346431,0.19005848,0,0.28280543,0.71719457,0.680399099,0.073704538,0.004827808
720,36047114201,11479.41643,5,65,42,,3037404059,464841.4634,1964.166667,520882.1138,254.1929274,285.3772483,3035387650,574193.9655,4896.655172,643448.2759,347.3918735,434.2107434,438900,1199,627,1748,15254.06,45682,680,0.4468,42,0,0.17983368,0.086956522,0,0.310714286,0.689285714,0.229977117,0.385583524,0.049771167
721,36047114202,4319.709687,25,60,37,,3038928005,471986.6071,2255.205357,528665.1786,217.5227867,245.227135,3038933913,2158230.769,30562.61538,2518692.308,502.1750609,636.4272565,344000,1132,981,2656,60254.44,41352,1231,0.3834,50,0.04964539,0.185645273,0.10572337,0,0.276548673,0.723451327,0.5,0.255271084,0.009789157
722,36047114400,29202.25608,56,177,99,,3037084929,457056.5359,2176.418301,462751.634,229.2856834,232.4912748,3037051564,1273129.63,15424.12963,1375456.79,406.0380492,525.7737965,452800,1124,869,2587,15591.52,26429,1848,0.4472,42,0.120689655,0.077453988,0.113131313,0,0.352331606,0.647668394,0.617317356,0.213761113,0
723,36047114600,6057.823911,21,120,72,,3038358849,453145.9627,2179.860248,518962.7329,220.7246139,254.4011574,3037847710,400250,6030,450303.5714,532.9348317,673.2139579,475700,1197,1029,3119,50456.73,30101,2065,0.436,45,0.102189781,0.142598187,0.11952487,0.015479876,0.298245614,0.68627451,0.323821738,0.251362616,0.014107086
724,36047115000,5609.381204,34,82,40,,3039983521,475279.8742,2289.955975,524144.6541,237.7131962,262.4210396,3039912136,464304.9808,6069.865385,500980.7692,587.0121246,724.6890184,432400,1307,1043,2776,45434.94,40104,1325,0.4538,45,0.079439252,0.104700855,0.121445042,0,0.40969163,0.59030837,0.526657061,0.090778098,0.035302594
725,36047115200,5889.334311,49,152,96,,3038937803,443306.1224,1936.51895,485379.0087,251.4530267,277.6608471,3038886574,440849.0566,10514.9434,494320.7547,500.213622,641.2050461,424300,1164,1117,3213,50089.27,32500,1804,0.54,46,0.071428571,0.149154589,0.085176085,0,0.264,0.736,0.647058824,0.052910053,0.046374105
726,36047115600,10869.53023,86,222,141,,3037708140,427151.3158,2634.019737,456460.5263,175.6575085,188.5784075,3037667464,2519377.778,43478.44444,2883177.778,279.2749289,350.6620128,388900,551,1676,4154,67300.61,15854,2822,0.5753,41,0,0.111167772,0.182356814,0,0.179796696,0.820203304,0.661290323,0.062831006,0.013721714
727,36047115800,10537.28759,29,109,82,,3037714269,416623.4414,1979.723192,465476.3092,226.2786105,256.205611,3037805574,450756.0976,6677.121951,500073.1707,260.7016493,325.7779279,431300,1245,1117,2938,49098.82,44142,1239,0.4467,47,0,0.125222552,0.161440961,0.043285239,0.256381798,0.700332963,0.698434309,0.137168142,0
728,36047116000,5367.222631,26,81,48,,3040471827,389524.6914,1594.703704,446669.7531,249.2911344,289.1765625,3040425284,1141349,17343.31579,1227578.947,306.5881947,358.2416134,331000,683,954,2139,36588.32,26745,1200,0.4901,47,0,0.181985294,0.088082902,0,0.19447641,0.80552359,0.721832632,0.105656849,0.01028518
729,36047116200,5084.828112,35,63,44,,3040492320,390332.5359,1671.839713,445133.9713,252.7176142,285.7493287,3040421527,639650,8399.85,716750,348.0619124,421.9972057,350700,1189,865,2073,37428.51,42829,844,0.4722,44,0,0.197725284,0.12923923,0,0.126530612,0.873469388,0.888567294,0.033767487,0.009165461
730,36047116400,6436.000713,76,251,135,,3040511475,377500,1663.200413,425669.4215,244.543735,272.7570351,3040510030,563225,6964.725,646725,284.8946595,331.4912842,351200,1182,1075,3104,44277.93,40357,1712,0.5007,40,0,0.090123457,0.131661442,0,0.201342282,0.798657718,0.633054124,0.226804124,0.019329897
731,36047116600,5650.027208,41,101,67,,3040064676,458167.6829,2091.865854,499323.1707,239.3787252,261.2964139,3040000020,259986.1111,4964.819444,292069.4444,620.3723687,740.6724798,427500,1289,1072,2865,46553.88,33892,1782,0.5101,43,0,0.149327672,0.146678171,0,0.307604994,0.692395006,0.658638743,0.204886562,0.006631763
732,36047116800,5103.126883,26,97,50,,3039589986,428134.2593,1932.12037,469078.7037,246.3538389,269.7469626,3039590351,469229.6022,5603.645161,519043.0108,615.234892,753.7029279,415400,1089,733,1579,28408.62,31983,942,0.4362,44,0,0.176470588,0.036775106,0.028368794,0.374113475,0.59751773,0.451551615,0.344521849,0.044331856
733,36047117000,5452.188844,21,78,50,,3039545677,450062.8272,2083.544503,471628.2723,233.6417776,244.4803296,3039572795,1371507.692,11935.47692,1464153.846,667.9479159,810.0902315,357000,1210,613,1606,27042.54,35889,1134,0.4487,37,0,0.104060914,0.161335188,0,0.307539683,0.692460317,0.341220423,0.211706102,0.03113325
734,36047117201,4886.591704,22,68,43,,3039275043,502059.6491,2421.05614,533592.9825,217.0270291,230.9882906,3039354529,542200,6804.65,599800,418.8963599,555.5982136,468500,1339,848,2536,50858.4,51042,1277,0.459,50,0.311688312,0.117917305,0.099910794,0,0.256274769,0.743725231,0.216088328,0.214116719,0.05126183
735,36047117202,5744.773904,17,62,38,,3039206174,440547.3441,1946.34642,460939.9538,235.6804525,245.7280756,3039180437,1099760,13338.8,1236800,392.6747216,472.2127581,429900,1293,1383,3121,53240.55,52260,1157,0.4249,42,0.08203125,0.170406307,0.054545455,0.056014692,0.286501377,0.65748393,0.404677988,0.460108939,0.029157321
736,36047117400,8053.99232,18,144,87,,3040034998,473265.7952,2316.191721,512640.5229,218.9373398,239.0247694,3039866647,445290.3226,4417.532258,499971.4516,554.3008573,642.1162378,409800,1521,1408,4268,51931.41,53549,2061,0.4182,41,0.042857143,0.126517274,0.062660503,0,0.28964253,0.71035747,0.193298969,0.604732896,0.124882849
737,36047117601,5764.703822,9,62,35,,3041169996,445168.5824,2074.636015,501636.0153,225.9098043,255.4390198,3041198152,1113320.755,6569.018868,1230754.717,276.2037041,280.15133,396600,1332,958,3037,51627.72,44088,1564,0.4111,43,0.04296875,0.106683017,0.09078114,0.020408163,0.234093637,0.745498199,0.239380968,0.437273625,0.027658874
738,36047117602,5441.011807,19,87,51,,3041157842,448907.7381,2290.267857,502071.4286,206.4342533,230.7830488,3041160444,537120,5730.82,590940,256.4710322,259.5069152,420100,1101,1131,2800,50431.27,28304,1605,0.5228,43,0,0.115474795,0.08361204,0.012671595,0.271383316,0.71594509,0.2425,0.328928571,0.013928571
739,36047117800,5306.976569,12,71,40,,3041496666,454625,2084.815217,496298.913,230.9431792,251.4350707,3041476412,926694.4444,14033.30556,984888.8889,269.0203273,317.2104275,378000,1226,574,1665,30745.92,36061,760,0.5146,44,0.006060606,0.155606407,0.082010582,0,0.248987854,0.751012146,0.42042042,0.264864865,0.15015015
