,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Pop_Den_15,Median_Household_Income_15,Gini_Index_15,Ave_Commute_Min_15,Unemployed_rate_15,Moved_in_4years_15,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF
675,36047096600,8641.471991,24,33,19,,288.9108886,305.4859899,202.2280891,228.7869536,33716.39,70625,0.4884,44,0.049192929,0,34945.56446,63472,0.4914,45.02671756,0.054765292,0,1229.17446,-7153,0.003,1.02671756,0.005572363,0
676,36047096800,7106.373868,21,43,23,,305.0543596,305.8997851,196.5703001,232.339256,25740.16,62250,0.5266,42,0.117924528,0,26296.32359,62308,0.5182,44.5194085,0.1078125,0,556.16359,58,-0.0084,2.5194085,-0.010112028,0
677,36047097000,7794.496453,29,54,38,,294.7834925,312.6268504,241.5651253,271.2206177,34639.02,81548,0.4546,47,0.101746393,0,40026.61215,76094,0.4658,48.7934947,0.091946309,0,5387.59215,-5454,0.0112,1.7934947,-0.009800084,0
678,36047097400,12033.79141,74,161,98,,266.3089504,299.6406345,224.8996672,257.0388711,32247.84,56992,0.334,49,0.078565329,0,30451.73127,60417,0.3378,48.8974359,0.094240838,0,-1796.10873,3425,0.0038,-0.1025641,0.015675509,0
679,36047098200,16483.03577,64,137,86,,,,203.4841265,228.6629091,30901.61,19720,0.4834,48,0.142947103,0,31778.30424,23279,0.4627,49.1695622,0.136416862,0,876.69424,3559,-0.0207,1.1695622,-0.006530241,0
680,36047098400,5380.094691,24,49,29,,182.6360924,241.7442531,204.2746513,208.8615274,46716.71,71146,0.386,49,0.049659202,0.007956241,49196.02154,67961,0.3758,43.68737475,0.044748858,0.008099095,2479.31154,-3185,-0.0102,-5.31262525,-0.004910344,0.000142854
681,36047098600,7437.794126,17,42,30,,195.1078514,255.0665922,196.2242926,204.4355682,55827.94,69375,0.3518,58,0.085271318,0,51593.51906,66845,0.3569,46.11684958,0.090548953,0,-4234.42094,-2530,0.0051,-11.88315042,0.005277635,0
682,36047098800,7722.517162,30,58,43,,255.8466173,302.3679294,211.7536872,216.675167,49851.45,59348,0.3936,42,0.09486166,0.011060507,52506.3489,65921,0.3949,43.18782098,0.079842932,0.01042625,2654.8989,6573,0.0013,1.18782098,-0.015018728,-0.000634257
683,36047099000,7807.480046,19,55,35,,305.6024703,315.3432335,204.2924999,236.9008857,24551.9,75208,0.5696,41,0.105736783,0,28063.83253,88824,0.4975,42.07097458,0.082464455,0,3511.93253,13616,-0.0721,1.07097458,-0.023272328,0
684,36047099200,6418.862342,12,42,23,,274.5964523,295.4015966,221.6047487,253.4304938,40465.55,66964,0.4067,51,0.095792301,0,39869.05939,67411,0.3955,53.01546392,0.063079777,0,-596.49061,447,-0.0112,2.01546392,-0.032712524,0
685,36047099400,8296.174559,21,41,22,,191.5986827,248.1209367,271.6230385,278.9579323,30117.53,64043,0.3862,50,0.057142857,0,27363.32684,65489,0.3795,46.74479167,0.053486151,0,-2754.20316,1446,-0.0067,-3.25520833,-0.003656706,0
686,36047099600,9045.899295,28,47,25,,199.655262,244.542617,253.0953378,275.4476747,52143.01,64375,0.4389,52,0.144503546,0.01141189,57686.36313,69444,0.4285,48.29882353,0.118609407,0.007635409,5543.35313,5069,-0.0104,-3.70117647,-0.025894139,-0.003776481
687,36047099800,19962.5724,18,55,33,,180.7917347,219.3341366,229.1397573,236.7127725,22843.42,72143,0.3577,48,0.068170907,0.015709642,20739.25491,71829,0.3412,47.90303391,0.073800738,0.023283582,-2104.16509,-314,-0.0165,-0.09696609,0.005629831,0.00757394
688,36047100400,6297.349491,9,25,19,,185.5671321,243.4011355,274.5192308,272.5961538,55524.68,66105,0.4007,48,0.094527363,0,56623.01255,68700,0.4116,50.22398844,0.082270408,0,1098.33255,2595,0.0109,2.22398844,-0.012256955,0
689,36047100600,7254.022683,15,34,26,,229.9628847,296.2132773,308.1542232,319.8152338,43604.61,65096,0.4068,54,0.104895105,0.016875981,45732.91318,78304,0.3973,51.87760779,0.082360172,0.021324355,2128.30318,13208,-0.0095,-2.12239221,-0.022534933,0.004448374
690,36047100800,7100.57294,13,43,30,,230.0368839,276.0670555,230.0336464,275.0946135,37189.18,60446,0.4611,52,0.127304653,0,38824.25003,62794,0.4461,50.94375596,0.090604027,0,1635.07003,2348,-0.015,-1.05624404,-0.036700626,0
691,36047101000,8170.923316,23,34,19,,245.8293223,280.5507865,241.0869489,260.659274,30866.48,59840,0.4156,55,0.121813031,0,34418.69626,59386,0.4717,51.31605691,0.132427844,0,3552.21626,-454,0.0561,-3.68394309,0.010614813,0
692,36047101200,7666.212219,18,31,22,,240.6548876,317.0063751,192.919705,239.5490327,34541.55,64760,0.3527,47,0.10678733,0,36426.51417,54375,0.3767,50,0.101555352,0,1884.96417,-10385,0.024,3,-0.005231978,0
693,36047101400,7389.30786,11,20,12,,226.9387501,302.40451,,,37440.62,60969,0.4122,49,0.091423948,0.008952551,36538.0294,60625,0.4128,49.82296651,0.078834619,0.003211009,-902.5906,-344,0.0006,0.82296651,-0.012589329,-0.005741542
694,36047101600,5360.908924,8,18,12,,201.7073474,259.5226489,,,36724.02,98208,0.3105,47,0.112097669,0,39396.53358,98821,0.2816,50.90153453,0.096436059,0,2672.51358,613,-0.0289,3.90153453,-0.01566161,0
695,36047101800,11595.13616,13,27,18,,208.4399316,274.3276639,215.5743155,232.6867258,15801.02,73667,0.3802,48,0.039232781,0,16251.69133,71650,0.4155,48.51891892,0.048579285,0,450.67133,-2017,0.0353,0.51891892,0.009346504,0
696,36047102000,7488.869131,12,23,18,,229.0521226,300.7757151,228.3185841,226.5486726,35161.64,84563,0.4016,54,0.111214087,0.01946472,35804.84155,96000,0.4244,51.33505155,0.104109589,0.009478673,643.20155,11437,0.0228,-2.66494845,-0.007104498,-0.009986047
697,36047102200,7765.798968,19,44,24,,242.1538523,313.1915604,269.2106746,292.0112014,35068.83,57143,0.4349,53,0.078838174,0,33255.74561,63000,0.4358,51.71441774,0.067164179,0,-1813.08439,5857,0.0009,-1.28558226,-0.011673995,0
698,36047102400,6825.275403,5,23,15,,211.4017384,279.7157781,234.6572084,249.3545599,38182.53,74009,0.314,51,0.147804054,0.009976247,39865.45707,83641,0.3381,51.78735105,0.121187801,0.010009099,1682.92707,9632,0.0241,0.78735105,-0.026616253,3.2852E-05
699,36047102600,6481.636311,10,30,16,,187.4610518,244.2185669,265.4600302,331.0708899,47790.54,67955,0.3814,49,0.042335766,0,46647.22321,72589,0.3852,51.1550509,0.046920821,0,-1143.31679,4634,0.0038,2.1550509,0.004585055,0
700,36047102800,40013.25722,17,82,53,,193.2613203,256.0778354,231.6972425,235.8039073,3886.638,62216,0.4003,52,0.135394456,0,4491.621639,73000,0.3838,48.49509269,0.106442577,0,604.983639,10784,-0.0165,-3.50490731,-0.028951879,0
701,36047103400,27334.2991,70,237,136,,,,268.8282688,272.5012731,15703.87,18158,0.5027,60,0.251594614,0.007715281,15271.22002,23133,0.4996,56.1274935,0.202141901,0.004338948,-432.64998,4975,-0.0031,-3.8725065,-0.049452713,-0.003376333
702,36047105801,20022.05598,30,79,47,,,,391.7566002,524.0691023,39857.75,25276,0.4672,52,0.138349515,0,36807.5695,20305,0.4564,55.80833757,0.075414124,0,-3050.1805,-4971,-0.0108,3.80833757,-0.062935391,0
703,36047105804,31574.33576,41,120,78,,166.030303,195.4646465,319.4549583,382.8350466,21810.48,27649,0.4262,51,0.152542373,0.005203406,22011.04649,28663,0.4474,49.10536308,0.129731861,0.003286899,200.56649,1014,0.0212,-1.89463692,-0.022810512,-0.001916507
704,36047107000,112063.9434,31,649,386,,198.1763399,250.0594117,362.4823511,437.8995155,980.5034,77768,0.3106,53,0.116573034,0.06690455,1158.38608,80663,0.3417,53.08297568,0.133004926,0.051593323,177.88268,2895,0.0311,0.08297568,0.016431892,-0.015311227
705,36047107800,17958.17304,23,68,40,,253.3895087,303.7267783,351.18163,452.976898,20391.47,59455,0.3774,55,0.122930464,0,21864.07622,63563,0.3541,57.5564409,0.122905028,0,1472.60622,4108,-0.0233,2.5564409,-2.5436E-05,0
706,36047109800,30390.50358,60,151,96,,222.7484657,250.5785931,339.1560096,398.3808522,6542.745,43664,0.4547,54,0.196428571,0.01712963,6833.533622,46701,0.4469,59.3877551,0.133699634,0.008421986,290.788622,3037,-0.0078,5.3877551,-0.062728937,-0.008707644
707,36047110400,26384.54566,96,355,221,,226.1751232,263.8405945,364.7219909,449.4467692,17219.44,44063,0.4535,50,0.114463177,0.01493759,17073.27973,45278,0.4738,49.84496124,0.126998224,0.011326194,-146.16027,1215,0.0203,-0.15503876,0.012535047,-0.003611396
708,36047110600,6063.31651,72,167,107,,,,403.0166758,522.0817271,67197.7,24564,0.5028,51,0.138731597,0.01672011,64865.91085,22321,0.5133,54.2972973,0.123488224,0.01123327,-2331.78915,-2243,0.0105,3.2972973,-0.015243373,-0.00548684
709,36047111000,4368.01525,47,105,62,,,,421.756487,515.7684631,71461.28,16716,0.6146,53,0.221760797,0.006575015,71461.27998,16449,0.6376,48.91328211,0.233809924,0.018111639,-2E-05,-267,0.023,-4.08671789,0.012049127,0.011536624
710,36047111600,17712.68096,43,142,76,,230.1377933,247.5418837,376.1041134,481.7311925,19379.83,36175,0.5048,48,0.085123967,0.006535948,19882.59586,37917,0.5398,50.31275386,0.088904694,0.003715499,502.76586,1742,0.035,2.31275386,0.003780727,-0.002820449
711,36047111800,5753.348949,55,111,70,,230.1134029,238.5991351,399.7384954,444.1115213,47648.03,33160,0.5288,42,0.168103448,0,49355.4447,35313,0.5484,41.71471173,0.177993528,0.006578947,1707.4147,2153,0.0196,-0.28528827,0.00989008,0.006578947
712,36047112000,6132.724235,43,125,89,,228.0284112,256.796021,288.310622,315.9339582,48220.57,21507,0.5421,42,0.164933135,0,45945.02517,25669,0.5353,37.64876033,0.134839151,0,-2275.54483,4162,-0.0068,-4.35123967,-0.030093984,0
713,36047112200,11033.87139,50,151,97,,219.8077895,250.6606144,387.9969083,469.3525968,59927.93,30987,0.4841,58,0.065384615,0.007303219,60805.70819,29699,0.4993,53.54330709,0.077831828,0.007692308,877.77819,-1288,0.0152,-4.45669291,0.012447213,0.000389089
714,36047112400,6304.719265,59,190,120,,232.6386974,255.144967,331.2807796,355.9123091,49499.12,40707,0.5063,54,0.064202335,0.005344418,46018.60031,44489,0.4989,52.35220649,0.084936961,0.004149378,-3480.51969,3782,-0.0074,-1.64779351,0.020734626,-0.00119504
715,36047112600,11456.75414,42,144,87,,202.343227,227.1928515,605.1891875,625.3851025,58808.87,40323,0.4697,45,0.178234314,0,55350.42645,41097,0.4689,41.75965665,0.135218193,0,-3458.44355,774,-0.0008,-3.24034335,-0.043016121,0
716,36047112800,12523.79957,50,143,75,,231.0038234,245.8679742,409.4190672,487.371092,53840.61,34028,0.5171,42,0.141736402,0.013227513,51857.97361,38987,0.5128,44.7135785,0.164853101,0.021107456,-1982.63639,4959,-0.0043,2.7135785,0.023116699,0.007879943
717,36047113000,13183.65765,44,107,59,,253.6558084,276.8490997,421.9676949,478.3071463,58562.94,29038,0.4918,48,0.175317797,0.009261403,55999.30771,28164,0.533,46.48988137,0.153374233,0.019806763,-2563.63229,-874,0.0412,-1.51011863,-0.021943564,0.01054536
718,36047113200,13498.6929,10,74,45,,246.7394873,263.6105678,361.8215975,561.5224723,25058.71,49250,0.4232,42,0.094480823,0,25346.28794,50952,0.4528,39.60599334,0.096432015,0,287.57794,1702,0.0296,-2.39400666,0.001951192,0
719,36047113400,10431.68084,64,162,111,,232.6575617,210.5930423,245.1099262,314.7109835,52451.39,19205,0.5935,47,0.19005848,0.005590266,53717.51905,19191,0.5293,45.80163043,0.190847128,0.006383658,1266.12905,-14,-0.0642,-1.19836957,0.000788648,0.000793392
720,36047114201,11479.41643,5,65,42,,254.1929274,285.3772483,347.3918735,434.2107434,15254.06,45682,0.4468,42,0.086956522,0.008201523,16231.43967,36272,0.4924,42.89269051,0.054376658,0,977.37967,-9410,0.0456,0.89269051,-0.032579864,-0.008201523
721,36047114202,4319.709687,25,60,37,,217.5227867,245.227135,502.1750609,636.4272565,60254.44,41352,0.3834,50,0.10572337,0,64610.17999,49662,0.5161,49.26446945,0.075898802,0,4355.73999,8310,0.1327,-0.73553055,-0.029824568,0
722,36047114400,29202.25608,56,177,99,,229.2856834,232.4912748,406.0380492,525.7737965,15591.52,26429,0.4472,42,0.113131313,0.009769441,12921.61368,21824,0.5319,40.58139535,0.232919255,0.012723845,-2669.90632,-4605,0.0847,-1.41860465,0.119787942,0.002954404
723,36047114600,6057.823911,21,120,72,,220.7246139,254.4011574,532.9348317,673.2139579,50456.73,30101,0.436,45,0.11952487,0.022631749,55261.36035,42308,0.4295,47.06355283,0.132343447,0.018041999,4804.63035,12207,-0.0065,2.06355283,0.012818577,-0.00458975
724,36047115000,5609.381204,34,82,40,,237.7131962,262.4210396,587.0121246,724.6890184,45434.94,40104,0.4538,45,0.121445042,0,45762.28102,40227,0.4379,46.66524338,0.067314884,0,327.34102,123,-0.0159,1.66524338,-0.054130158,0
725,36047115200,5889.334311,49,152,96,,251.4530267,277.6608471,500.213622,641.2050461,50089.27,32500,0.54,46,0.085176085,0,45942.44853,36176,0.5464,43.61085557,0.095659164,0,-4146.82147,3676,0.0064,-2.38914443,0.010483079,0
726,36047115600,10869.53023,86,222,141,,175.6575085,188.5784075,279.2749289,350.6620128,67300.61,15854,0.5753,41,0.182356814,0.002177595,66020.69962,15433,0.5693,43.97003745,0.221322537,0.004205839,-1279.91038,-421,-0.006,2.97003745,0.038965723,0.002028244
727,36047115800,10537.28759,29,109,82,,226.2786105,256.205611,260.7016493,325.7779279,49098.82,44142,0.4467,47,0.161440961,0.013071895,47026.57909,47230,0.5214,50.08688097,0.154401154,0.013285458,-2072.24091,3088,0.0747,3.08688097,-0.007039807,0.000213563
728,36047116000,5367.222631,26,81,48,,249.2911344,289.1765625,306.5881947,358.2416134,36588.32,26745,0.4901,47,0.088082902,0,34740.94604,28750,0.482,46.2116041,0.08127572,0,-1847.37396,2005,-0.0081,-0.7883959,-0.006807182,0
729,36047116200,5084.828112,35,63,44,,252.7176142,285.7493287,348.0619124,421.9972057,37428.51,42829,0.4722,44,0.12923923,0,42050.65271,43359,0.4728,46.01208459,0.055813953,0,4622.14271,530,0.0006,2.01208459,-0.073425277,0
730,36047116400,6436.000713,76,251,135,,244.543735,272.7570351,284.8946595,331.4912842,44277.93,40357,0.5007,40,0.131661442,0.002993016,42979.83581,50060,0.4814,42.37173717,0.11002994,0.003070624,-1298.09419,9703,-0.0193,2.37173717,-0.021631502,7.7608E-05
731,36047116600,5650.027208,41,101,67,,239.3787252,261.2964139,620.3723687,740.6724798,46553.88,33892,0.5101,43,0.145922747,0.001767409,48373.78451,39821,0.4775,42.84246575,0.11627907,0.002382573,1819.90451,5929,-0.0326,-0.15753425,-0.029643677,0.000615164
732,36047116800,5103.126883,26,97,50,,246.3538389,269.7469626,615.234892,753.7029279,28408.62,31983,0.4362,44,0.036775106,0.003841229,25170.1436,36750,0.4281,45.13929619,0.053645117,0.005061461,-3238.4764,4767,-0.0081,1.13929619,0.016870011,0.001220232
733,36047117000,5452.188844,21,78,50,,233.6417776,244.4803296,667.9479159,810.0902315,27042.54,35889,0.4487,37,0.161335188,0.020979021,30022.94069,36813,0.4073,32.48120301,0.065616798,0,2980.40069,924,-0.0414,-4.51879699,-0.09571839,-0.020979021
734,36047117201,4886.591704,22,68,43,,217.0270291,230.9882906,418.8963599,555.5982136,50858.4,51042,0.459,50,0.099910794,0,47629.6116,55594,0.4382,49.44852941,0.106402164,0,-3228.7884,4552,-0.0208,-0.55147059,0.00649137,0
735,36047117202,5744.773904,17,62,38,,235.6804525,245.7280756,392.6747216,472.2127581,53240.55,52260,0.4249,42,0.054545455,0.005825243,50101.72595,51157,0.4011,45.88302752,0.034217877,0.008552857,-3138.82405,-1103,-0.0238,3.88302752,-0.020327578,0.002727614
736,36047117400,8053.99232,18,144,87,,218.9373398,239.0247694,554.3008573,642.1162378,51931.41,53549,0.4182,41,0.062660503,0,54158.08854,51891,0.4555,42.55984766,0.066083576,0,2226.67854,-1658,0.0373,1.55984766,0.003423073,0
737,36047117601,5764.703822,9,62,35,,225.9098043,255.4390198,276.2037041,280.15133,51627.72,44088,0.4111,43,0.09078114,0.007407407,54364.65659,46389,0.4387,40.83074534,0.092911218,0.006039415,2736.93659,2301,0.0276,-2.16925466,0.002130078,-0.001367992
738,36047117602,5441.011807,19,87,51,,206.4342533,230.7830488,256.4710322,259.5069152,50431.27,28304,0.5228,43,0.08361204,0,53277.0357,40020,0.4775,49.14233577,0.107457899,0.00274631,2845.7657,11716,-0.0453,6.14233577,0.023845859,0.00274631
739,36047117800,5306.976569,12,71,40,,230.9431792,251.4350707,269.0203273,317.2104275,30745.92,36061,0.5146,44,0.082010582,0,31983.13949,45536,0.5047,48.2942899,0.066939891,0,1237.21949,9475,-0.0099,4.2942899,-0.015070691,0
740,36047118000,28406.37499,15,121,67,,,,340.3818079,372.0234383,0,,,,,,0,0,0,,,,0,0,0,0,0,0
741,36047118201,4782.116818,16,62,27,,236.7293036,259.1442426,287.5427769,297.7372396,62584.15,42301,0.4269,41,0.054813774,0.005625414,60698.8408,45147,0.4336,39.09516381,0.056998557,0.005819925,-1885.3092,2846,0.0067,-1.90483619,0.002184783,0.000194511
742,36047118202,4704.171527,10,65,43,,239.6059488,261.1387682,303.2470471,346.8161647,57601.58,46048,0.5437,41,0.068235294,0,63872.13507,50962,0.5187,40.08536585,0.050036792,0,6270.55507,4914,-0.025,-0.91463415,-0.018198502,0
743,36047118400,7754.760116,28,108,65,,203.8579227,227.941976,273.0085465,299.5914512,68596.57,50319,0.4423,40,0.052505967,0.006600038,69064.15629,51019,0.4302,42.00573698,0.06933439,0.002439482,467.58629,700,-0.0121,2.00573698,0.016828423,-0.004160556
744,36047118600,4976.841148,18,79,54,,230.7153359,257.1251978,293.3663752,298.9813841,54939.8,41471,0.4899,44,0.093666369,0,48303.69837,41711,0.4799,43.20254507,0.07957814,0.007024793,-6636.10163,240,-0.01,-0.79745493,-0.014088229,0.007024793
745,36047118800,6597.835373,34,162,96,,204.573125,232.7395367,282.5966982,319.5738031,67120.99,30699,0.5644,41,0.075955998,0.004350813,68725.12196,39773,0.4898,43.73280423,0.083412322,0,1604.13196,9074,-0.0746,2.73280423,0.007456324,-0.004350813
746,36047119000,5313.883899,33,68,51,,231.1608711,260.8852436,294.9275689,317.6858772,48141.66,30565,0.4664,39,0.131078224,0.013137558,46703.49218,31563,0.4591,39.81578947,0.115766262,0.008366534,-1438.16782,998,-0.0073,0.81578947,-0.015311962,-0.004771024
747,36047119200,8006.694051,33,102,58,,243.992903,273.4218904,482.1145639,569.2807061,37051.6,43182,0.4505,39,0.096868172,0.014386189,37487.36235,43713,0.451,39.51802508,0.07487401,0.015403961,435.76235,531,0.0005,0.51802508,-0.021994162,0.001017772
748,36047119400,6481.124255,56,170,106,,234.7358523,249.944434,374.9318094,437.6992909,51363.75,32136,0.4642,39,0.079483696,0,56094.99296,31170,0.4696,41.11415168,0.123026316,0,4731.24296,-966,0.0054,2.11415168,0.04354262,0
749,36047119600,10868.34067,78,262,145,,221.4903009,239.1452304,265.7950952,312.0194094,41098.05,32115,0.4813,40,0.0716946,0.002495321,43962.4035,30905,0.4995,43.35015136,0.064946619,0.00486476,2864.3535,-1210,0.0182,3.35015136,-0.006747981,0.002369439
750,36047119800,11586.74449,43,154,94,,216.6907584,228.0989295,538.3372345,660.8712813,28032.16,31225,0.4545,39,0.150643452,0.002586207,25861.2149,27596,0.5213,44.19037199,0.106186519,0,-2170.9451,-3629,0.0668,5.19037199,-0.044456933,-0.002586207
751,36047120000,5335.776498,30,110,72,,210.4019263,229.8933858,467.1113567,514.7471703,38369.17,32468,0.4111,45,0.10625,0.007830493,40089.76391,32500,0.4242,48.66716867,0.146135266,0.007905138,1720.59391,32,0.0131,3.66716867,0.039885266,7.4645E-05
752,36047120200,5790.997796,7,65,34,,227.6943834,263.6249544,303.8294584,335.9605569,34808.44,47206,0.4641,40,0.050732807,0.007877893,34148.48139,39485,0.4561,42.12804878,0.079781421,0.020759494,-659.95861,-7721,-0.008,2.12804878,0.029048614,0.012881601
753,36047120800,17123.34334,108,314,193,,206.86538,231.7715938,482.9552435,580.3004259,45903.57,32269,0.4717,43,0.117600631,0.006969876,47430.82911,36197,0.4557,45.66415313,0.114971257,0.007541995,1527.25911,3928,-0.016,2.66415313,-0.002629374,0.000572119
754,36047121000,5696.283268,30,76,44,,,,574.0024691,652.7277778,68626.24,17139,0.551,45,0.237956204,0.008202654,66998.4268,18777,0.5244,44.67293907,0.171303075,0.008817046,-1627.8132,1638,-0.0266,-0.32706093,-0.066653129,0.000614392
755,36047121400,6032.895174,51,132,83,,,,233.2166375,306.1811718,67947.73,19264,0.5543,43,0.148148148,0.015092614,70123.88584,21285,0.5513,43.0042735,0.13566879,0.008225878,2176.15584,2021,-0.003,0.0042735,-0.012479358,-0.006866736
756,36047122000,37711.99085,37,155,101,,207.28226,236.3513167,325.1124041,407.8212569,13168.27,43125,0.5001,42,0.128472222,0.00574197,13948.01588,44930,0.5383,41.42532221,0.097440945,0.002056908,779.74588,1805,0.0382,-0.57467779,-0.031031277,-0.003685062
757,36047123700,80549.93663,28,180,108,,261.2012433,328.2102478,316.0895864,377.3870479,52563.8,30035,0.4208,28,0.047379032,0.013768001,53273.02923,30528,0.4501,27.5607064,0.0385,0.01417004,709.22923,493,0.0293,-0.4392936,-0.008879032,0.000402039
758,36047150200,44806.73671,7,55,39,,563.159779,710.4671432,330.1268415,373.0404406,24051.45,100813,0.4356,38,0.05904059,0.010730357,23251.36357,105188,0.4159,38.15389294,0.036646308,0.011844939,-800.08643,4375,-0.0197,0.15389294,-0.022394282,0.001114582
759,36047152200,51645.37527,23,135,75,,401.3038159,516.8522778,254.6405376,320.2611042,24938.66,81618,0.4758,38,0.069381599,0.003776639,23218.52558,85147,0.4985,37.57069409,0.059588299,0.00636022,-1720.13442,3529,0.0227,-0.42930591,-0.0097933,0.002583581
